method,feature_set,sample_id,dataset,x,y
tsne,OpenFace,third_quarter_0100_10s,private,31.235198974609375,-9.00168228149414
tsne,OpenFace,third_quarter_0101_10s,private,30.345809936523438,-7.222161293029785
tsne,OpenFace,third_quarter_0102_10s,private,32.15549850463867,-5.694984436035156
tsne,OpenFace,third_quarter_0103_10s,private,30.36695098876953,-4.988827705383301
tsne,OpenFace,third_quarter_0104_10s,private,30.328369140625,-5.528592586517334
tsne,OpenFace,third_quarter_0105_10s,private,31.182701110839844,-7.0357208251953125
tsne,OpenFace,third_quarter_0106_10s,private,29.700748443603516,-7.611926078796387
tsne,OpenFace,third_quarter_0107_10s,private,29.67340660095215,-6.171070098876953
tsne,OpenFace,third_quarter_0110_10s,private,31.276002883911133,-9.811736106872559
tsne,OpenFace,third_quarter_0112_10s,private,30.685340881347656,-7.827547073364258
tsne,OpenFace,third_quarter_0115_10s,private,42.88401794433594,-4.433974742889404
tsne,OpenFace,third_quarter_0116_10s,private,46.55891799926758,4.402130603790283
tsne,OpenFace,third_quarter_0117_10s,private,37.331321716308594,-1.8499802350997925
tsne,OpenFace,third_quarter_0118_10s,private,37.56705093383789,-1.7959336042404175
tsne,OpenFace,third_quarter_0119_10s,private,37.203575134277344,-1.495965600013733
tsne,OpenFace,third_quarter_0120_10s,private,37.21930694580078,-0.08996687084436417
tsne,OpenFace,third_quarter_0122_10s,private,38.16087341308594,-0.542425811290741
tsne,OpenFace,third_quarter_0123_10s,private,37.770286560058594,-0.9691734313964844
tsne,OpenFace,third_quarter_0124_10s,private,37.77052688598633,-0.07568659633398056
tsne,OpenFace,third_quarter_0125_10s,private,37.97431182861328,0.2836562991142273
tsne,OpenFace,third_quarter_0126_10s,private,38.973602294921875,0.5922447443008423
tsne,OpenFace,third_quarter_0127_10s,private,39.91807556152344,-0.35438331961631775
tsne,OpenFace,third_quarter_0128_10s,private,39.83184814453125,0.2480747401714325
tsne,OpenFace,third_quarter_0129_10s,private,42.756412506103516,-3.126591920852661
tsne,OpenFace,third_quarter_0130_10s,private,47.039573669433594,3.549555778503418
tsne,OpenFace,third_quarter_0131_10s,private,28.254850387573242,-14.542804718017578
tsne,OpenFace,third_quarter_0132_10s,private,21.46365737915039,8.317737579345703
tsne,OpenFace,third_quarter_0133_10s,private,35.73072814941406,-4.223015785217285
tsne,OpenFace,third_quarter_0134_10s,private,49.87205123901367,3.649289131164551
tsne,OpenFace,third_quarter_0135_10s,private,39.389469146728516,1.793753981590271
tsne,OpenFace,third_quarter_0137_10s,private,16.53177833557129,6.31782341003418
tsne,OpenFace,third_quarter_0138_10s,private,48.147823333740234,0.8229011297225952
tsne,OpenFace,third_quarter_0139_10s,private,40.77351760864258,-15.39784049987793
tsne,OpenFace,third_quarter_0140_10s,private,31.74030303955078,-3.5116186141967773
tsne,OpenFace,third_quarter_0141_10s,private,19.071178436279297,6.807178974151611
tsne,OpenFace,third_quarter_0143_10s,private,24.00504493713379,-14.670351028442383
tsne,OpenFace,third_quarter_0147_10s,private,22.29340171813965,-16.044967651367188
tsne,OpenFace,third_quarter_0149_10s,private,52.44131088256836,5.023468971252441
tsne,OpenFace,third_quarter_0150_10s,private,18.13539695739746,7.086297035217285
tsne,OpenFace,third_quarter_0151_10s,private,38.03599548339844,6.884634017944336
tsne,OpenFace,third_quarter_0152_10s,private,41.31903839111328,-13.576116561889648
tsne,OpenFace,third_quarter_0153_10s,private,50.716766357421875,2.1104376316070557
tsne,OpenFace,third_quarter_0154_10s,private,16.26947021484375,5.42672872543335
tsne,OpenFace,third_quarter_0156_10s,private,35.904144287109375,3.9669580459594727
tsne,OpenFace,third_quarter_0157_10s,private,51.10907745361328,0.7450130581855774
tsne,OpenFace,third_quarter_0158_10s,private,35.746551513671875,-1.4622738361358643
tsne,OpenFace,third_quarter_0160_10s,private,28.29340934753418,-14.469137191772461
tsne,OpenFace,third_quarter_0161_10s,private,22.056255340576172,8.748184204101562
tsne,OpenFace,third_quarter_0162_10s,private,37.280975341796875,-4.771678447723389
tsne,OpenFace,third_quarter_0166_10s,private,15.416714668273926,5.076981544494629
tsne,OpenFace,third_quarter_0167_10s,private,15.939942359924316,4.791212558746338
tsne,OpenFace,third_quarter_0168_10s,private,49.72951126098633,1.5442038774490356
tsne,OpenFace,third_quarter_0169_10s,private,40.71340560913086,-14.815964698791504
tsne,OpenFace,third_quarter_0170_10s,private,39.03973388671875,-7.467920780181885
tsne,OpenFace,third_quarter_0171_10s,private,20.489490509033203,8.255416870117188
tsne,OpenFace,third_quarter_0172_10s,private,45.88114929199219,-14.346282958984375
tsne,OpenFace,third_quarter_0174_10s,private,43.87517547607422,-0.6455760598182678
tsne,OpenFace,third_quarter_0178_10s,private,41.787841796875,2.1003782749176025
tsne,OpenFace,third_quarter_0180_10s,private,45.56766128540039,-14.191243171691895
tsne,OpenFace,third_quarter_0181_10s,private,38.87808609008789,-6.854995250701904
tsne,OpenFace,third_quarter_0183_10s,private,52.172237396240234,3.358255386352539
tsne,OpenFace,third_quarter_0184_10s,private,16.06133270263672,6.128599643707275
tsne,OpenFace,third_quarter_0188_10s,private,36.613765716552734,-6.664674758911133
tsne,OpenFace,third_quarter_0189_10s,private,18.12372398376465,-4.389004230499268
tsne,OpenFace,third_quarter_0190_10s,private,21.055152893066406,-6.6578521728515625
tsne,OpenFace,third_quarter_0191_10s,private,22.05646324157715,3.5889785289764404
tsne,OpenFace,third_quarter_0193_10s,private,50.13752365112305,3.6889119148254395
tsne,OpenFace,third_quarter_0194_10s,private,42.873252868652344,-4.40212869644165
tsne,OpenFace,third_quarter_0196_10s,private,15.891927719116211,5.881478309631348
tsne,OpenFace,third_quarter_0208_10s,private,27.197772979736328,-8.698866844177246
tsne,OpenFace,third_quarter_0212_10s,private,47.5870246887207,10.587237358093262
tsne,OpenFace,third_quarter_0213_10s,private,40.08111572265625,3.9289255142211914
tsne,OpenFace,third_quarter_0214_10s,private,44.71875762939453,3.100085973739624
tsne,OpenFace,third_quarter_0215_10s,private,16.293384552001953,13.819644927978516
tsne,OpenFace,third_quarter_0216_10s,private,30.870834350585938,-1.0776993036270142
tsne,OpenFace,third_quarter_0220_10s,private,37.99516677856445,3.134648084640503
tsne,OpenFace,third_quarter_0221_10s,private,50.55363845825195,10.300995826721191
tsne,OpenFace,third_quarter_0228_10s,private,24.39443016052246,0.16603624820709229
tsne,OpenFace,third_quarter_0232_10s,private,30.830801010131836,-1.1071043014526367
tsne,OpenFace,third_quarter_0234_10s,private,37.88212203979492,-14.624030113220215
tsne,OpenFace,third_quarter_0235_10s,private,40.26211166381836,3.385631799697876
tsne,OpenFace,third_quarter_0236_10s,private,47.840084075927734,10.608806610107422
tsne,OpenFace,third_quarter_0245_10s,private,48.00740432739258,9.810883522033691
tsne,OpenFace,third_quarter_0246_10s,private,40.355655670166016,4.447204113006592
tsne,OpenFace,third_quarter_0247_10s,private,27.72749900817871,7.547468662261963
tsne,OpenFace,third_quarter_0248_10s,private,15.323064804077148,15.312786102294922
tsne,OpenFace,third_quarter_0249_10s,private,16.40069007873535,-15.500802993774414
tsne,OpenFace,third_quarter_0253_10s,private,24.88655662536621,1.4789689779281616
tsne,OpenFace,third_quarter_0257_10s,private,22.65407943725586,-9.995720863342285
tsne,OpenFace,third_quarter_0260_10s,private,35.97802734375,8.952475547790527
tsne,OpenFace,third_quarter_0264_10s,private,17.146947860717773,-15.661625862121582
tsne,OpenFace,third_quarter_0265_10s,private,15.783931732177734,13.37031364440918
tsne,OpenFace,third_quarter_0266_10s,private,38.54979705810547,-1.9935147762298584
tsne,OpenFace,video10_100_person9,CMOSE,-22.369707107543945,7.5892014503479
tsne,OpenFace,video10_103_person14,CMOSE,-27.073448181152344,-2.777785539627075
tsne,OpenFace,video10_110_person11,CMOSE,-12.795321464538574,-4.759842395782471
tsne,OpenFace,video10_120_person2,CMOSE,-24.82512664794922,-10.143033027648926
tsne,OpenFace,video10_120_person9,CMOSE,-43.61491394042969,15.338953018188477
tsne,OpenFace,video10_121_person17,CMOSE,-22.851360321044922,5.431631565093994
tsne,OpenFace,video10_121_person5,CMOSE,-34.774539947509766,11.40837287902832
tsne,OpenFace,video10_125_person41,CMOSE,-24.300642013549805,-5.1907877922058105
tsne,OpenFace,video10_127_person12,CMOSE,-28.313444137573242,2.325237512588501
tsne,OpenFace,video10_127_person6,CMOSE,-42.86418151855469,12.151359558105469
tsne,OpenFace,video10_131_person11,CMOSE,-15.460525512695312,4.600067615509033
tsne,OpenFace,video10_136_person18,CMOSE,-36.889495849609375,7.73059606552124
tsne,OpenFace,video10_145_person35,CMOSE,-33.05398941040039,-0.5070884823799133
tsne,OpenFace,video10_14_person12,CMOSE,-26.20436668395996,-10.502798080444336
tsne,OpenFace,video10_24_person3,CMOSE,-24.966835021972656,-8.484193801879883
tsne,OpenFace,video10_26_person26,CMOSE,-21.819581985473633,-8.8757963180542
tsne,OpenFace,video10_27_person3,CMOSE,-24.86835289001465,-8.398097038269043
tsne,OpenFace,video10_30_person14,CMOSE,-23.461326599121094,-6.622991561889648
tsne,OpenFace,video10_31_person13,CMOSE,-39.256256103515625,3.506112813949585
tsne,OpenFace,video10_31_person9,CMOSE,-21.09043312072754,6.538199424743652
tsne,OpenFace,video10_32_person18,CMOSE,-28.46436309814453,3.7045695781707764
tsne,OpenFace,video10_33_person6,CMOSE,-27.236875534057617,3.1874637603759766
tsne,OpenFace,video10_35_person7,CMOSE,-36.206024169921875,14.908052444458008
tsne,OpenFace,video10_39_person1,CMOSE,-37.43974304199219,14.52721118927002
tsne,OpenFace,video10_3_person7,CMOSE,-35.1421012878418,14.20862102508545
tsne,OpenFace,video10_40_person0,CMOSE,-38.39219284057617,5.8968825340271
tsne,OpenFace,video10_41_person0,CMOSE,-38.38314437866211,5.871417999267578
tsne,OpenFace,video10_42_person7,CMOSE,-36.7926139831543,14.781600952148438
tsne,OpenFace,video10_45_person2,CMOSE,-37.1704216003418,-3.8878073692321777
tsne,OpenFace,video10_46_person3,CMOSE,-23.164400100708008,-8.527299880981445
tsne,OpenFace,video10_54_person11,CMOSE,-21.991308212280273,-8.107728004455566
tsne,OpenFace,video10_54_person5,CMOSE,-37.269378662109375,7.912713527679443
tsne,OpenFace,video10_56_person23,CMOSE,-30.373451232910156,1.1939207315444946
tsne,OpenFace,video10_58_person9,CMOSE,-20.69257926940918,6.756381034851074
tsne,OpenFace,video10_59_person27,CMOSE,-18.72616958618164,-3.7936606407165527
tsne,OpenFace,video10_63_person1,CMOSE,-35.78181838989258,17.32247543334961
tsne,OpenFace,video10_64_person15,CMOSE,-22.603925704956055,-6.506833553314209
tsne,OpenFace,video10_69_person7,CMOSE,-37.081363677978516,17.874814987182617
tsne,OpenFace,video10_6_person15,CMOSE,-33.828338623046875,7.370538711547852
tsne,OpenFace,video10_70_person10,CMOSE,-25.001005172729492,3.0393006801605225
tsne,OpenFace,video10_72_person1,CMOSE,-35.41569137573242,16.86315155029297
tsne,OpenFace,video10_74_person2,CMOSE,-37.63429641723633,-2.711618423461914
tsne,OpenFace,video10_75_person19,CMOSE,-18.275724411010742,-9.303569793701172
tsne,OpenFace,video10_76_person11,CMOSE,-13.172029495239258,-5.252528667449951
tsne,OpenFace,video10_77_person11,CMOSE,-13.457615852355957,-5.500237941741943
tsne,OpenFace,video10_80_person1,CMOSE,-36.494144439697266,16.35669708251953
tsne,OpenFace,video10_81_person1,CMOSE,-36.507877349853516,16.29474639892578
tsne,OpenFace,video10_81_person13,CMOSE,-39.1260871887207,0.8060954809188843
tsne,OpenFace,video10_81_person6,CMOSE,-25.48273277282715,-10.234626770019531
tsne,OpenFace,video10_82_person30,CMOSE,-14.338838577270508,-8.837925910949707
tsne,OpenFace,video10_83_person3,CMOSE,-23.752403259277344,-8.510049819946289
tsne,OpenFace,video10_83_person9,CMOSE,-23.112749099731445,7.017666816711426
tsne,OpenFace,video10_84_person0,CMOSE,-42.512794494628906,1.1376049518585205
tsne,OpenFace,video10_84_person2,CMOSE,-37.29555130004883,-2.4103212356567383
tsne,OpenFace,video10_85_person9,CMOSE,-23.197006225585938,7.02747917175293
tsne,OpenFace,video10_88_person19,CMOSE,-22.64120864868164,-4.312175750732422
tsne,OpenFace,video10_89_person0,CMOSE,-41.53596115112305,0.10329440981149673
tsne,OpenFace,video10_90_person33,CMOSE,-12.910929679870605,-5.237403392791748
tsne,OpenFace,video10_90_person35,CMOSE,-30.075239181518555,1.3880926370620728
tsne,OpenFace,video10_93_person13,CMOSE,-39.46763229370117,-0.801404595375061
tsne,OpenFace,video10_94_person9,CMOSE,-21.724079132080078,8.838807106018066
tsne,OpenFace,video10_95_person0,CMOSE,-40.023101806640625,-0.29938608407974243
tsne,OpenFace,video10_95_person15,CMOSE,-22.03168296813965,-6.730762004852295
tsne,OpenFace,video10_96_person30,CMOSE,-14.274106979370117,-8.676658630371094
tsne,OpenFace,video10_99_person11,CMOSE,-22.987524032592773,-5.224489688873291
tsne,OpenFace,video10_9_person2,CMOSE,-37.2016716003418,-1.830833911895752
tsne,OpenFace,video14_10_person10,CMOSE,-44.868431091308594,4.8706488609313965
tsne,OpenFace,video14_11_person12,CMOSE,-22.23682975769043,12.007843971252441
tsne,OpenFace,video14_11_person18,CMOSE,-36.080936431884766,2.5680980682373047
tsne,OpenFace,video14_12_person16,CMOSE,-16.92519187927246,-11.168301582336426
tsne,OpenFace,video14_12_person6,CMOSE,-16.157543182373047,-8.76919174194336
tsne,OpenFace,video14_15_person20,CMOSE,-12.580215454101562,-6.99277400970459
tsne,OpenFace,video14_19_person6,CMOSE,-16.39302635192871,-9.39769458770752
tsne,OpenFace,video14_19_person9,CMOSE,-25.039527893066406,8.256041526794434
tsne,OpenFace,video14_23_person16,CMOSE,-16.46872329711914,-10.72406005859375
tsne,OpenFace,video14_24_person16,CMOSE,-16.340421676635742,-10.347614288330078
tsne,OpenFace,video14_26_person0,CMOSE,-21.531213760375977,-5.2753825187683105
tsne,OpenFace,video14_28_person11,CMOSE,-42.632423400878906,7.675120830535889
tsne,OpenFace,video14_28_person14,CMOSE,-26.15633201599121,10.9169921875
tsne,OpenFace,video14_29_person3,CMOSE,-43.4810676574707,1.5873754024505615
tsne,OpenFace,video14_31_person19,CMOSE,-25.19750213623047,12.594308853149414
tsne,OpenFace,video14_32_person10,CMOSE,-41.112831115722656,2.9054336547851562
tsne,OpenFace,video14_32_person8,CMOSE,-41.222618103027344,2.0001344680786133
tsne,OpenFace,video14_33_person15,CMOSE,-13.08204460144043,-7.438330173492432
tsne,OpenFace,video14_34_person8,CMOSE,-41.32119369506836,2.1263928413391113
tsne,OpenFace,video14_36_person0,CMOSE,-21.743947982788086,-5.631508827209473
tsne,OpenFace,video14_37_person3,CMOSE,-35.736785888671875,15.939356803894043
tsne,OpenFace,video14_3_person4,CMOSE,-9.059062957763672,-6.514157772064209
tsne,OpenFace,video14_40_person5,CMOSE,-40.23729705810547,4.303086757659912
tsne,OpenFace,video14_50_person4,CMOSE,-19.314119338989258,-6.837859630584717
tsne,OpenFace,video14_51_person18,CMOSE,-39.34125900268555,3.260880708694458
tsne,OpenFace,video14_52_person2,CMOSE,-18.986286163330078,6.879570484161377
tsne,OpenFace,video14_55_person3,CMOSE,-44.08732604980469,1.216879963874817
tsne,OpenFace,video14_56_person14,CMOSE,-25.881196975708008,10.36149787902832
tsne,OpenFace,video14_57_person19,CMOSE,-25.24402618408203,12.6801118850708
tsne,OpenFace,video14_5_person9,CMOSE,-24.691102981567383,7.507166862487793
tsne,OpenFace,video14_60_person4,CMOSE,-16.65108871459961,-8.3206787109375
tsne,OpenFace,video14_61_person8,CMOSE,-32.534080505371094,10.48846435546875
tsne,OpenFace,video14_69_person14,CMOSE,-25.97731590270996,9.698440551757812
tsne,OpenFace,video15_100_person5,CMOSE,-12.712723731994629,17.408327102661133
tsne,OpenFace,video15_116_person4,CMOSE,-12.990317344665527,20.455463409423828
tsne,OpenFace,video15_12_person4,CMOSE,-14.935818672180176,14.236661911010742
tsne,OpenFace,video15_146_person2,CMOSE,-9.837555885314941,4.914964199066162
tsne,OpenFace,video15_149_person2,CMOSE,-9.56799602508545,5.691643714904785
tsne,OpenFace,video15_149_person3,CMOSE,-12.167818069458008,9.431939125061035
tsne,OpenFace,video15_151_person3,CMOSE,-12.051695823669434,9.516916275024414
tsne,OpenFace,video15_15_person2,CMOSE,-12.245348930358887,-9.991132736206055
tsne,OpenFace,video15_163_person5,CMOSE,-12.826034545898438,19.556076049804688
tsne,OpenFace,video15_16_person1,CMOSE,-7.856204986572266,15.303078651428223
tsne,OpenFace,video15_181_person4,CMOSE,-40.30971908569336,-6.6946587562561035
tsne,OpenFace,video15_181_person5,CMOSE,-16.165746688842773,15.953103065490723
tsne,OpenFace,video15_189_person3,CMOSE,-11.864800453186035,9.699891090393066
tsne,OpenFace,video15_210_person3,CMOSE,-14.5549898147583,13.45067310333252
tsne,OpenFace,video15_23_person1,CMOSE,-7.864687919616699,15.312966346740723
tsne,OpenFace,video15_30_person2,CMOSE,-11.53917407989502,-9.58328628540039
tsne,OpenFace,video15_38_person4,CMOSE,-16.636920928955078,17.448631286621094
tsne,OpenFace,video15_39_person5,CMOSE,-13.51778507232666,20.444961547851562
tsne,OpenFace,video15_53_person4,CMOSE,-16.503358840942383,16.26046371459961
tsne,OpenFace,video15_63_person2,CMOSE,-12.621092796325684,-10.710114479064941
tsne,OpenFace,video15_79_person5,CMOSE,-12.020191192626953,19.774539947509766
tsne,OpenFace,video15_96_person5,CMOSE,-12.684050559997559,17.396852493286133
tsne,OpenFace,video15_98_person2,CMOSE,-9.43797492980957,5.8364152908325195
